voter_name,affiliation,award,name,value,points,avgPoints,diff,diffSquared,ballot
"Daimiel, Antoni",Movistar+,SMOY,x3rd_place_1_point,"Monk, Malik (SAC)",1,0.212121212,0.787878788,0.620752984,SMOY
"Devine, Dan",Yahoo! Sports,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Devine, Dan",Yahoo! Sports,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Devine, Dan",Yahoo! Sports,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Fedor, Chris",Cleveland.com,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Fedor, Chris",Cleveland.com,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Fedor, Chris",Cleveland.com,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Fentress, Aaron",The Oregonian,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Fentress, Aaron",The Oregonian,SMOY,x2nd_place_3_points,"Portis, Bobby (MIL)",3,0.949494949,2.050505051,4.204570962,SMOY
"Fentress, Aaron",The Oregonian,SMOY,x3rd_place_1_point,"Quickley, Immanuel (NYK)",1,3.282828283,-2.282828283,5.211304969,SMOY
"Ganter, Mike",The Toronto Sun,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Ganter, Mike",The Toronto Sun,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Ganter, Mike",The Toronto Sun,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Geltzeiler, Brian",Sirius Radio,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Geltzeiler, Brian",Sirius Radio,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Geltzeiler, Brian",Sirius Radio,SMOY,x3rd_place_1_point,"Monk, Malik (SAC)",1,0.212121212,0.787878788,0.620752984,SMOY
"Goodwill, Vince",Yahoo! Sports,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Goodwill, Vince",Yahoo! Sports,SMOY,x2nd_place_3_points,"Portis, Bobby (MIL)",3,0.949494949,2.050505051,4.204570962,SMOY
"Goodwill, Vince",Yahoo! Sports,SMOY,x3rd_place_1_point,"Quickley, Immanuel (NYK)",1,3.282828283,-2.282828283,5.211304969,SMOY
"Grange, Michael",Rogers Sportsnet,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Grange, Michael",Rogers Sportsnet,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Grange, Michael",Rogers Sportsnet,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Greenberg, Jared",WarnerMedia,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Greenberg, Jared",WarnerMedia,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Greenberg, Jared",WarnerMedia,SMOY,x3rd_place_1_point,"Monk, Malik (SAC)",1,0.212121212,0.787878788,0.620752984,SMOY
"Greenberg, Mike",ESPN,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Greenberg, Mike",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Greenberg, Mike",ESPN,SMOY,x3rd_place_1_point,"Reaves, Austin (LAL)",1,0.080808081,0.919191919,0.844913784,SMOY
"Guillory, Will",The Athletic,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Guillory, Will",The Athletic,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Guillory, Will",The Athletic,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Harper, Zach",The Athletic,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Harper, Zach",The Athletic,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Harper, Zach",The Athletic,SMOY,x3rd_place_1_point,"Monk, Malik (SAC)",1,0.212121212,0.787878788,0.620752984,SMOY
"Haupt, Max",DPA,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Haupt, Max",DPA,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Haupt, Max",DPA,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Helin, Kurt",NBCSports.com,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Helin, Kurt",NBCSports.com,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Helin, Kurt",NBCSports.com,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
Voter Name,Affiliation,SMOY,x1st_place_5_points,1st Place (5 points),5,0.050505051,4.949494949,24.49750026,SMOY
Voter Name,Affiliation,SMOY,x2nd_place_3_points,2nd Place (3 points),3,0.03030303,2.96969697,8.819100092,SMOY
Voter Name,Affiliation,SMOY,x3rd_place_1_point,3rd Place (1 point),1,0.01010101,0.98989899,0.97990001,SMOY
"Herring, Chris",Sports Illustrated,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Herring, Chris",Sports Illustrated,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Herring, Chris",Sports Illustrated,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Himmelsbach, Adam",Boston Globe,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Himmelsbach, Adam",Boston Globe,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Himmelsbach, Adam",Boston Globe,SMOY,x3rd_place_1_point,"Reaves, Austin (LAL)",1,0.080808081,0.919191919,0.844913784,SMOY
"Hubbarth, Cassidy",ESPN,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Hubbarth, Cassidy",ESPN,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Hubbarth, Cassidy",ESPN,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Iko, Kelly",The Athletic,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Iko, Kelly",The Athletic,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Iko, Kelly",The Athletic,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Isola, Frank",Sirius Radio,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Isola, Frank",Sirius Radio,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Isola, Frank",Sirius Radio,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Jackson, Mark",ESPN,SMOY,x1st_place_5_points,"Portis, Bobby (MIL)",5,0.929292929,4.070707071,16.57065606,SMOY
"Jackson, Mark",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Jackson, Mark",ESPN,SMOY,x3rd_place_1_point,"Quickley, Immanuel (NYK)",1,3.282828283,-2.282828283,5.211304969,SMOY
"Johnson, Ernie",WarnerMedia,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Johnson, Ernie",WarnerMedia,SMOY,x2nd_place_3_points,"Powell, Norman (LAC)",3,0.212121212,2.787878788,7.772268136,SMOY
"Johnson, Ernie",WarnerMedia,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Jones, Jason",The Athletic,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Jones, Jason",The Athletic,SMOY,x2nd_place_3_points,"Monk, Malik (SAC)",3,0.191919192,2.808080808,7.885317825,SMOY
"Jones, Jason",The Athletic,SMOY,x3rd_place_1_point,"Quickley, Immanuel (NYK)",1,3.282828283,-2.282828283,5.211304969,SMOY
"Kenney, Madeline",Bay Area News Group,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Kenney, Madeline",Bay Area News Group,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Kenney, Madeline",Bay Area News Group,SMOY,x3rd_place_1_point,"Jones, Tyus (MEM)",1,0.090909091,0.909090909,0.826446281,SMOY
"Kestecher, Marc",ESPN,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Kestecher, Marc",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Kestecher, Marc",ESPN,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Larsen, Andy",Salt Lake Tribune,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Larsen, Andy",Salt Lake Tribune,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Larsen, Andy",Salt Lake Tribune,SMOY,x3rd_place_1_point,"Jones, Tyus (MEM)",1,0.090909091,0.909090909,0.826446281,SMOY
"Ledlow, Kristen",WarnerMedia,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Ledlow, Kristen",WarnerMedia,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Ledlow, Kristen",WarnerMedia,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Lefkoe, Adam",WarnerMedia,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Lefkoe, Adam",WarnerMedia,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Lefkoe, Adam",WarnerMedia,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Lewis, Brian",New York Post,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Lewis, Brian",New York Post,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Lewis, Brian",New York Post,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Lowe, Zach",ESPN,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Lowe, Zach",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Lowe, Zach",ESPN,SMOY,x3rd_place_1_point,"Reaves, Austin (LAL)",1,0.080808081,0.919191919,0.844913784,SMOY
"Mahoney, Brian",Associated Press,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Mahoney, Brian",Associated Press,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Mahoney, Brian",Associated Press,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Mahoney, Rob",The Ringer,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Mahoney, Rob",The Ringer,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Mahoney, Rob",The Ringer,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Mannix, Chris",Sports Illustrated,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Mannix, Chris",Sports Illustrated,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Mannix, Chris",Sports Illustrated,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"McDonald, Jeff",San Antonio Express-News,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"McDonald, Jeff",San Antonio Express-News,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"McDonald, Jeff",San Antonio Express-News,SMOY,x3rd_place_1_point,"Jones, Tyus (MEM)",1,0.090909091,0.909090909,0.826446281,SMOY
"McMenamin, Dave",ESPN,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"McMenamin, Dave",ESPN,SMOY,x2nd_place_3_points,"Portis, Bobby (MIL)",3,0.949494949,2.050505051,4.204570962,SMOY
"McMenamin, Dave",ESPN,SMOY,x3rd_place_1_point,"Brogdon, Malcolm (BOS)",1,4.111111111,-3.111111111,9.679012346,SMOY
"Meng, Chao",Tencent,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Meng, Chao",Tencent,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Meng, Chao",Tencent,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Miyaji, Yoko",Sports Graphic Number,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Miyaji, Yoko",Sports Graphic Number,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Miyaji, Yoko",Sports Graphic Number,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Modai, Yoav",Sport 5,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Modai, Yoav",Sport 5,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Modai, Yoav",Sport 5,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Mussatto, Joe",The Oklahoman,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Mussatto, Joe",The Oklahoman,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Mussatto, Joe",The Oklahoman,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Nichols, Rachel",Showtime,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Nichols, Rachel",Showtime,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Nichols, Rachel",Showtime,SMOY,x3rd_place_1_point,"Jones, Tyus (MEM)",1,0.090909091,0.909090909,0.826446281,SMOY
"O'Connor, Kevin",The Ringer,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"O'Connor, Kevin",The Ringer,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"O'Connor, Kevin",The Ringer,SMOY,x3rd_place_1_point,"Monk, Malik (SAC)",1,0.212121212,0.787878788,0.620752984,SMOY
"Owczarski, James",Milwaukee Journal Sentinel,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Owczarski, James",Milwaukee Journal Sentinel,SMOY,x2nd_place_3_points,"Monk, Malik (SAC)",3,0.191919192,2.808080808,7.885317825,SMOY
"Owczarski, James",Milwaukee Journal Sentinel,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Pasch, Dave",ESPN,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Pasch, Dave",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Pasch, Dave",ESPN,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Pelton, Kevin",ESPN,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Pelton, Kevin",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Pelton, Kevin",ESPN,SMOY,x3rd_place_1_point,"Reaves, Austin (LAL)",1,0.080808081,0.919191919,0.844913784,SMOY
"Perkins, Kendrick",ESPN,SMOY,x1st_place_5_points,"Portis, Bobby (MIL)",5,0.929292929,4.070707071,16.57065606,SMOY
"Perkins, Kendrick",ESPN,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Perkins, Kendrick",ESPN,SMOY,x3rd_place_1_point,"Brogdon, Malcolm (BOS)",1,4.111111111,-3.111111111,9.679012346,SMOY
"Pina, Michael",The Ringer,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Pina, Michael",The Ringer,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Pina, Michael",The Ringer,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Pompey, Keith",Philadelphia Inquirer,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Pompey, Keith",Philadelphia Inquirer,SMOY,x2nd_place_3_points,"Portis, Bobby (MIL)",3,0.949494949,2.050505051,4.204570962,SMOY
"Pompey, Keith",Philadelphia Inquirer,SMOY,x3rd_place_1_point,"Quickley, Immanuel (NYK)",1,3.282828283,-2.282828283,5.211304969,SMOY
"Powell, Shaun",NBA.com,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Powell, Shaun",NBA.com,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Powell, Shaun",NBA.com,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Price, Khobi",Orlando Sentinel,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Price, Khobi",Orlando Sentinel,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Price, Khobi",Orlando Sentinel,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Rankin, Duane",Arizona Republic,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Rankin, Duane",Arizona Republic,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Rankin, Duane",Arizona Republic,SMOY,x3rd_place_1_point,"Monk, Malik (SAC)",1,0.212121212,0.787878788,0.620752984,SMOY
"Ready, Stephanie",WarnerMedia,SMOY,x1st_place_5_points,"Portis, Bobby (MIL)",5,0.929292929,4.070707071,16.57065606,SMOY
"Ready, Stephanie",WarnerMedia,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Ready, Stephanie",WarnerMedia,SMOY,x3rd_place_1_point,"Wood, Christian (DAL)",1,0,1,1,SMOY
Voter Name,Affiliation,SMOY,x1st_place_5_points,1st Place (5 points),5,0.050505051,4.949494949,24.49750026,SMOY
Voter Name,Affiliation,SMOY,x2nd_place_3_points,2nd Place (3 points),3,0.03030303,2.96969697,8.819100092,SMOY
Voter Name,Affiliation,SMOY,x3rd_place_1_point,3rd Place (1 point),1,0.01010101,0.98989899,0.97990001,SMOY
"Redick, JJ",ESPN,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Redick, JJ",ESPN,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Redick, JJ",ESPN,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Reiter, Bill",CBSSports.com,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Reiter, Bill",CBSSports.com,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Reiter, Bill",CBSSports.com,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Reverchon, Remi",beIN Sports,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Reverchon, Remi",beIN Sports,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Reverchon, Remi",beIN Sports,SMOY,x3rd_place_1_point,"Reaves, Austin (LAL)",1,0.080808081,0.919191919,0.844913784,SMOY
"Reynolds, Tim",Associated Press,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Reynolds, Tim",Associated Press,SMOY,x2nd_place_3_points,"Portis, Bobby (MIL)",3,0.949494949,2.050505051,4.204570962,SMOY
"Reynolds, Tim",Associated Press,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Robbins, Josh",The Athletic,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Robbins, Josh",The Athletic,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Robbins, Josh",The Athletic,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Rohlin, Melissa",Fox Sports,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Rohlin, Melissa",Fox Sports,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Rohlin, Melissa",Fox Sports,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Rooks, Taylor",Bleacher Report,SMOY,x1st_place_5_points,"Brogdon, Malcolm (BOS)",5,4.070707071,0.929292929,0.863585348,SMOY
"Rooks, Taylor",Bleacher Report,SMOY,x2nd_place_3_points,"Quickley, Immanuel (NYK)",3,3.262626263,-0.262626263,0.068972554,SMOY
"Rooks, Taylor",Bleacher Report,SMOY,x3rd_place_1_point,"Powell, Norman (LAC)",1,0.232323232,0.767676768,0.58932762,SMOY
"Rose, Jalen",ESPN,SMOY,x1st_place_5_points,"Portis, Bobby (MIL)",5,0.929292929,4.070707071,16.57065606,SMOY
"Rose, Jalen",ESPN,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Rose, Jalen",ESPN,SMOY,x3rd_place_1_point,"Quickley, Immanuel (NYK)",1,3.282828283,-2.282828283,5.211304969,SMOY
"Russillo, Ryen",The Ringer,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Russillo, Ryen",The Ringer,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Russillo, Ryen",The Ringer,SMOY,x3rd_place_1_point,"Portis, Bobby (MIL)",1,0.96969697,0.03030303,0.000918274,SMOY
"Sankofa, Omari",Detroit Free Press,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Sankofa, Omari",Detroit Free Press,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
"Sankofa, Omari",Detroit Free Press,SMOY,x3rd_place_1_point,"Jones, Tyus (MEM)",1,0.090909091,0.909090909,0.826446281,SMOY
"Schuhmann, John",NBA.com,SMOY,x1st_place_5_points,"Quickley, Immanuel (NYK)",5,3.242424242,1.757575758,3.089072544,SMOY
"Schuhmann, John",NBA.com,SMOY,x2nd_place_3_points,"Brogdon, Malcolm (BOS)",3,4.090909091,-1.090909091,1.190082645,SMOY
